dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,32,draft|draft_verify,91.88294410705566,159.2717170715332,0.0,730,18,752,32,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,33,draft|draft_verify,49.55267906188965,156.0819149017334,0.0,748,9,763,33,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,34,draft|draft_verify,146.01612091064453,176.55205726623535,0.0,757,29,794,34,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,35,draft|draft_verify,67.61026382446289,177.08921432495117,0.0,786,16,812,35,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,36,draft|draft_verify,291.9924259185791,178.38001251220703,0.0,802,56,870,36,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,37,draft|draft_verify,185.99939346313477,201.62272453308105,0.0,858,42,914,37,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,38,draft|draft_verify,59.19623374938965,194.45085525512695,0.0,900,13,928,38,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,39,draft|draft_verify,75.75845718383789,205.47819137573242,0.0,913,16,946,39,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,40,draft|draft_verify,317.6093101501465,207.9911231994629,0.0,929,59,1007,40,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,41,draft|draft_verify,51.14436149597168,206.54702186584473,0.0,988,10,1019,41,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,42,draft|draft_verify,89.46609497070312,228.70182991027832,0.0,998,18,1039,42,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,43,draft|draft_verify,49.0419864654541,232.1641445159912,0.0,1016,9,1050,43,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,44,draft|draft_verify,167.52004623413086,231.2624454498291,0.0,1025,30,1082,44,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,45,draft|draft_verify,77.45146751403809,241.00232124328613,0.0,1055,16,1100,45,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,46,draft|draft_verify,297.6226806640625,259.6421241760254,0.0,1071,54,1156,46,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,47,draft|draft_verify,232.59663581848145,255.77259063720703,0.0,1125,42,1200,47,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,48,draft|draft_verify,73.7905502319336,262.41040229797363,0.0,1167,13,1214,48,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,49,draft|draft_verify,78.51815223693848,251.62434577941895,0.0,1180,16,1232,49,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,50,draft|draft_verify,242.51437187194824,284.35802459716797,0.0,1196,58,1292,50,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,51,draft|draft_verify,68.40968132019043,285.54224967956543,0.0,1254,10,1304,51,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,52,draft|draft_verify,112.14613914489746,281.57639503479004,0.0,1264,18,1324,52,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,53,draft|draft_verify,40.73810577392578,280.7505130767822,0.0,1282,9,1335,53,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,54,draft|draft_verify,125.05650520324707,280.76863288879395,0.0,1291,31,1368,54,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,55,draft|draft_verify,67.1834945678711,283.1852436065674,0.0,1322,16,1386,55,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,56,draft|draft_verify,300.08554458618164,317.24047660827637,0.0,1338,60,1448,56,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,57,draft|draft_verify,214.02740478515625,316.84398651123047,0.0,1398,48,1498,57,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,58,draft|draft_verify,62.841176986694336,318.648099899292,0.0,1446,13,1512,58,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,59,draft|draft_verify,79.56218719482422,315.86718559265137,0.0,1459,16,1530,59,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,60,draft|draft_verify,283.22482109069824,334.45215225219727,0.0,1475,59,1591,60,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,61,draft|draft_verify,52.10566520690918,336.20285987854004,0.0,1534,10,1603,61,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,62,draft|draft_verify,118.3464527130127,335.96253395080566,0.0,1544,18,1623,62,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,63,draft|draft_verify,63.363075256347656,335.4825973510742,0.0,1562,9,1634,63,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,64,draft|draft_verify,181.51092529296875,355.24702072143555,0.0,1571,32,1668,64,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,65,draft|draft_verify,82.17644691467285,354.999303817749,0.0,1603,16,1686,65,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,66,draft|draft_verify,284.49225425720215,369.4465160369873,0.0,1619,60,1748,66,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,67,draft|draft_verify,239.50982093811035,391.04461669921875,0.0,1679,48,1798,67,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,68,draft|draft_verify|target|backtracking_verify,47.09053039550781,799.0882396697998,793.5280799865723,1727,10,3738,136,1727,128,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,69,draft|draft_verify|target|target_rescue_verify,937.6926422119141,811.4528656005859,723.5949039459229,1737,199,3929,138,1737,106,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,70,draft|draft_verify|target|target_rescue_verify,16373.367547988892,832.9675197601318,234.4686985015869,1843,26,3893,140,1843,27,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,328,328,71,draft|draft_verify,49.33881759643555,404.80828285217285,0.0,1870,8,1957,71,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,1,draft|draft_verify,391.5126323699951,51.12791061401367,0.0,110,88,144,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,2,draft|draft_verify|target|target_rescue_verify,2575.133800506592,227.81777381896973,475.691556930542,198,553,919,4,198,74,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,3,draft|draft_verify|target|target_rescue_verify,2924.2541790008545,285.9208583831787,540.6744480133057,272,600,1127,6,272,83,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,4,draft|draft_verify|target|backtracking_verify,289.89505767822266,189.88466262817383,467.1468734741211,355,51,739,8,355,74,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,5,draft|draft_verify|target|target_rescue_verify,919.2636013031006,425.54402351379395,560.034990310669,835,204,1397,15,406,90,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,6,draft|draft_verify|target|target_rescue_verify,9665.82727432251,785.3806018829346,919.8739528656006,1029,2153,3699,18,496,154,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,7,draft|draft_verify|target|backtracking_verify,731.7335605621338,463.7782573699951,395.0366973876953,1287,157,2029,21,650,61,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,8,draft|draft_verify|target|target_rescue_verify,6971.154689788818,1080.9118747711182,1435.1739883422852,2155,1526,5127,40,1412,234,3,5,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,9,draft|draft_verify|target|backtracking_verify|target_rescue_verify,523.8986015319824,754.4209957122803,1163.7499332427979,1714,109,3557,36,1714,172,2,4,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,10,draft|draft_verify|target|target_rescue_verify|backtracking_verify,1200.1688480377197,1322.164535522461,3449.15509223938,2812,237,6222,60,2812,577,3,6,3
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,11,draft|draft_verify|target|backtracking_verify,1131.3457489013672,699.1333961486816,679.7270774841309,2142,222,3444,33,1071,111,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,12,draft|draft_verify|target|target_rescue_verify,12942.872524261475,2073.7199783325195,2135.038137435913,3546,2747,9979,72,3546,333,3,6,3
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,13,draft|draft_verify|target|target_rescue_verify,821.9306468963623,1682.2824478149414,1713.5567665100098,3879,177,8025,78,3879,270,3,6,3
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,329,329,14,draft|draft_verify,285.5100631713867,307.4042797088623,0.0,1383,62,1417,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,1,draft|draft_verify,124.06539916992188,47.183990478515625,0.0,162,27,135,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,2,draft|draft_verify,271.4672088623047,59.9360466003418,0.0,189,60,197,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,3,draft|draft_verify|target|backtracking_verify,137.71963119506836,166.11814498901367,798.4232902526855,249,31,561,6,249,132,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,4,draft|draft_verify|target|target_rescue_verify,717.0360088348389,400.91824531555176,916.0258769989014,661,155,1422,16,661,137,2,4,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,5,draft|draft_verify,621.0153102874756,133.26454162597656,0.0,436,134,524,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,6,draft|draft_verify,268.8593864440918,134.9484920501709,0.0,570,55,581,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,7,draft|draft_verify,402.44197845458984,153.81145477294922,0.0,625,83,666,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,8,draft|draft_verify|target|target_rescue_verify,787.3532772064209,333.65845680236816,573.2386112213135,708,174,1599,16,708,89,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,330,330,9,draft|draft_verify,96.03667259216309,175.34804344177246,0.0,797,16,775,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,1,draft|draft_verify,183.22396278381348,31.26382827758789,0.0,137,44,127,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,2,draft|draft_verify,264.41025733947754,60.51826477050781,0.0,181,64,193,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,3,draft|draft_verify,329.09178733825684,77.00634002685547,0.0,245,75,270,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,4,draft|draft_verify|target|target_rescue_verify,482.4674129486084,233.63184928894043,486.64283752441406,320,113,731,8,320,74,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,5,draft|draft_verify,155.38763999938965,100.91590881347656,0.0,394,35,383,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,6,draft|draft_verify,246.4773654937744,127.5477409362793,0.0,429,55,440,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,7,draft|draft_verify|target|backtracking_verify,227.0834445953369,272.2499370574951,226.8693447113037,484,49,965,14,484,32,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,8,draft|draft_verify|target|target_rescue_verify,2112.507104873657,858.0965995788574,11982.841968536377,1049,459,3969,24,533,2048,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,9,draft|draft_verify,1272.7935314178467,181.46061897277832,0.0,556,270,788,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,10,draft|draft_verify,270.40624618530273,179.79669570922852,0.0,826,57,847,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,11,draft|draft_verify,955.9588432312012,229.4301986694336,0.0,883,196,1045,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,12,draft|draft_verify|target|target_rescue_verify,319.5371627807617,466.0327434539795,384.69886779785156,1079,68,2215,24,1079,53,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,331,331,13,draft|draft_verify,123.6870288848877,233.81900787353516,0.0,1132,23,1125,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,1,draft|draft_verify,163.832426071167,50.62437057495117,0.0,153,35,134,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,2,draft|draft_verify|target|target_rescue_verify,461.5132808685303,123.01230430603027,606.3196659088135,188,101,464,4,188,91,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,3,draft|draft_verify|target|target_rescue_verify,403.9757251739502,172.74856567382812,634.3319416046143,279,85,634,6,279,91,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,4,draft|draft_verify|target|target_rescue_verify,383.38160514831543,264.8608684539795,556.9617748260498,370,81,815,8,370,90,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,5,draft|draft_verify|target|target_rescue_verify,512.9175186157227,267.3957347869873,350.5713939666748,460,111,991,10,460,52,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,6,draft|draft_verify|target|backtracking_verify,354.3410301208496,324.0842819213867,2095.435380935669,512,68,1365,12,512,361,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,7,draft|draft_verify|target|target_rescue_verify,278.62000465393066,264.3587589263916,426.0406494140625,580,44,1183,14,580,63,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,8,draft|draft_verify|target|target_rescue_verify,338.8562202453613,286.78083419799805,203.73010635375977,643,72,1306,16,643,28,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,332,332,9,draft|draft_verify,127.78973579406738,162.72401809692383,0.0,671,26,659,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,1,draft|draft_verify|target|target_rescue_verify,444.760799407959,77.26526260375977,270.6470489501953,95,94,217,2,95,41,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,2,draft|draft_verify,155.6715965270996,31.80694580078125,0.0,136,38,122,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,3,draft|draft_verify,242.645263671875,51.64813995361328,0.0,174,57,181,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,4,draft|draft_verify,241.1203384399414,61.43808364868164,0.0,231,56,239,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,5,draft|draft_verify|target|backtracking_verify,549.9448776245117,181.52785301208496,279.9110412597656,287,126,648,10,287,40,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,6,draft|draft_verify|target|target_rescue_verify,827.7163505554199,486.0341548919678,2114.0308380126953,740,192,1847,24,740,351,2,4,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,7,draft|draft_verify|target|target_rescue_verify,676.9969463348389,453.4153938293457,174.33977127075195,1091,154,1802,21,661,22,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,8,draft|draft_verify|target|target_rescue_verify,1021.350622177124,458.38093757629395,825.3538608551025,1182,199,2081,24,683,137,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,9,draft|draft_verify,438.54355812072754,151.5810489654541,0.0,590,95,647,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,10,draft|draft_verify,326.4944553375244,153.40018272399902,0.0,685,70,719,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,11,draft|draft_verify|target|target_rescue_verify,456.2370777130127,327.7132511138916,321.0902214050293,755,100,1583,22,755,41,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,12,draft|draft_verify,415.99011421203613,175.92620849609375,0.0,796,89,853,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,333,333,13,draft|draft_verify,257.03907012939453,202.6350498199463,0.0,885,54,909,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,1,draft|draft_verify,487.23912239074707,51.666975021362305,0.0,104,109,159,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,2,draft|draft_verify,73.64749908447266,52.161216735839844,0.0,213,16,177,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,3,draft|draft_verify,46.076059341430664,59.10849571228027,0.0,229,10,189,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,4,draft|draft_verify,55.29594421386719,61.21563911437988,0.0,239,12,203,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,5,draft|draft_verify|target|target_rescue_verify,370.73659896850586,138.43917846679688,64.22877311706543,251,78,490,10,251,2,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,6,draft|draft_verify,78.37462425231934,59.76462364196777,0.0,253,16,225,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,7,draft|draft_verify|target|backtracking_verify,177.52504348754883,157.23371505737305,239.98641967773438,269,37,525,14,269,34,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,8,draft|draft_verify|target|target_rescue_verify,1047.0082759857178,354.11596298217773,1246.629238128662,609,226,1228,24,306,207,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,9,draft|draft_verify,56.93387985229492,78.83214950561523,0.0,325,11,298,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,10,draft|draft_verify,86.52687072753906,78.84526252746582,0.0,336,18,318,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,11,draft|draft_verify,56.916236877441406,93.93572807312012,0.0,354,11,331,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,12,draft|draft_verify,69.3197250366211,93.30487251281738,0.0,365,14,347,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,13,draft|draft_verify,45.47739028930664,93.3377742767334,0.0,379,9,358,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,14,draft|draft_verify,87.69369125366211,94.58017349243164,0.0,388,18,378,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,15,draft|draft_verify,50.91142654418945,127.12550163269043,0.0,406,9,389,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,16,draft|draft_verify,75.66308975219727,126.01447105407715,0.0,415,17,408,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,17,draft|draft_verify|target|target_rescue_verify,241.6059970855713,255.38182258605957,191.18809700012207,432,57,899,34,432,22,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,18,draft|draft_verify,56.76841735839844,126.95932388305664,0.0,454,11,445,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,19,draft|draft_verify,90.03973007202148,127.93493270874023,0.0,465,18,465,19,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,20,draft|draft_verify,54.29553985595703,128.47471237182617,0.0,483,11,478,20,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,21,draft|draft_verify,71.11525535583496,147.71628379821777,0.0,494,15,495,21,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,22,draft|draft_verify,56.59008026123047,145.12276649475098,0.0,509,9,506,22,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,23,draft|draft_verify,96.78387641906738,131.7734718322754,0.0,518,16,524,23,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,24,draft|draft_verify,122.62582778930664,131.6514015197754,0.0,534,25,551,24,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,25,draft|draft_verify,186.63668632507324,132.4899196624756,0.0,559,35,588,25,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,26,draft|draft_verify,395.54429054260254,153.43332290649414,0.0,594,79,669,26,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,27,draft|draft_verify,45.789241790771484,153.96547317504883,0.0,673,10,681,27,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,28,draft|draft_verify,83.05168151855469,155.66277503967285,0.0,683,17,700,28,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,29,draft|draft_verify,110.96882820129395,162.5535488128662,0.0,700,26,728,29,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,30,draft|draft_verify,48.25735092163086,156.08835220336914,0.0,726,11,741,30,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,31,draft|draft_verify,67.0022964477539,156.53133392333984,0.0,737,16,759,31,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,32,draft|draft_verify,88.37699890136719,176.57065391540527,0.0,753,18,779,32,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,33,draft|draft_verify|target|target_rescue_verify,617.4294948577881,402.85515785217285,901.9536972045898,771,134,1834,66,771,138,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,34,draft|draft_verify,290.6665802001953,206.29215240478516,0.0,909,62,983,34,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,35,draft|draft_verify,29.494762420654297,204.64253425598145,0.0,971,4,989,35,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,334,334,36,draft|draft_verify,45.12834548950195,203.38964462280273,0.0,975,8,999,36,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,335,335,1,draft|draft_verify|target|backtracking_verify,343.37925910949707,82.96608924865723,300.2760410308838,119,79,254,2,119,45,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,335,335,2,draft|draft_verify|target|target_rescue_verify,3151.1311531066895,581.7766189575195,3868.0202960968018,362,705,1879,8,362,661,2,4,2
