problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
302,302,12,2741.6915058133545,4973.430353380298,3013.0381142163696,1686.6285464947675,3178.9951109479885,2453.647952390023,1.8140007155563886,1.0989705106601761,1.884822308714464,1.4547648665672783
303,303,10,13564.48307219774,15623.891442769263,12044.380740169541,7969.1528282859745,9859.27259293487,8763.726777871452,1.1518235792407425,0.8879351078889357,1.237179510215947,1.0997062004840954
304,304,34,11973.164571902833,18507.497116327002,11123.623654432935,6732.731397337041,11967.647935598956,8683.750756680505,1.545748160829439,0.9290462506910248,1.7775323608383444,1.2897812558087702
305,305,5,6891.321418626192,8863.650264132202,6803.87182435815,3956.256636878656,5560.411960313107,4678.776579578717,1.286204738640561,0.9873101849477403,1.4054730192377185,1.1826271672987583
306,306,9,21667.01366709808,25025.781358876586,18748.27860218414,12405.642390775065,15581.100706318426,12471.087027132511,1.1550175646438476,0.8652913082643172,1.255968874123331,1.0052753927846665
307,307,5,2688.7983688043214,4459.055528345483,2722.9813499780275,1714.842513150943,2783.749069788872,2218.669476161825,1.6583822647617774,1.0127131069292141,1.6233263687135113,1.2938036345303356
308,308,14,3838.5411946044187,6858.511140778003,4280.4125497405275,2306.3820288076517,4383.837248828324,3459.695568490892,1.7867493907369172,1.1151143970415682,1.9007420254200778,1.5000531244511466
309,309,13,4672.422553497559,9303.730328576929,5318.515712705579,3021.090697216385,5887.810256179327,4548.964498075465,1.991200543626472,1.13827798145619,1.948902183441338,1.5057358265565657
310,310,27,23619.25482010114,33693.60731509148,22318.058639797193,13743.328748707067,21352.681378759356,17075.45788432906,1.426531343673746,0.9449095159769153,1.5536760976315986,1.2424542988492122
311,311,13,11675.487079481702,17409.607364747193,10662.056988756614,7429.807907660513,10986.352044340272,8892.44010889766,1.491124716787408,0.913200187381812,1.478685880022925,1.1968600291441045
312,312,6,4942.75608815028,8027.501735826342,4992.163484768933,2994.9833955810363,4987.891735619806,3646.360097527504,1.6240942487676873,1.009995920441452,1.6654154887733992,1.2174892531649908
313,313,37,15204.408621978191,23349.361202539083,14955.283662699869,9198.472083795883,14923.972986077282,11661.0008371671,1.5356967694742987,0.983614952381758,1.622440428162792,1.2677106296500296
314,314,3,1658.4944683797241,2582.3385047026613,1648.929908211267,1063.6173748408296,1625.3031515654288,1386.5221487283707,1.557037755588954,0.9942329863916873,1.528090072624712,1.3035911047766249
315,315,3,15458.014179510414,18041.233635135497,15458.014179510414,8816.484303081923,10971.843535511993,10200.686558365822,1.1671119864186137,1.0,1.2444692417448795,1.1570016128537803
316,316,10,18469.870579655882,20727.616997718877,15914.693682838864,10614.58994355752,13018.98939368728,10805.894944649293,1.12223942817173,0.8616570221324948,1.2265183547282579,1.0180228348065283
317,317,4,4249.86979717146,7091.715711536792,4534.12033933678,2580.0798027527558,4431.77930605096,3349.4911910295486,1.6686901128728104,1.0668845295812368,1.7176907866658144,1.298212244232092
318,318,6,1088.094727806836,1706.0818359449954,1384.1812003806886,554.7385463642578,1107.184433387502,979.7166192531586,1.5679534073138781,1.272114610067677,1.9958671353270119,1.766087151639626
319,319,8,2001.8051575004638,3448.877267557837,2337.5312731193603,1115.2740539829376,2213.198415384955,1794.9367377758026,1.722883595656356,1.1677116848065763,1.9844435611866338,1.6094131584659488
320,320,5,1487.4419464429686,2118.8079148724855,1829.8067440931152,732.5438411964996,1375.0540860834428,1270.805135306173,1.4244642756911283,1.23017019149478,1.8770945966012083,1.7347837273882545
321,321,3,1723.6301717428955,2843.279787716211,1686.4065478323732,1169.0582510541597,1793.136936354684,1480.4730508327484,1.6495880812072066,0.9784039380832591,1.5338302729892048,1.2663809091615243
322,322,4,4679.681876777368,5386.5897747838135,5000.630859678369,2137.659699161865,3495.854862546695,3377.7547035217285,1.151058964395514,1.0685835044671925,1.635365471836959,1.5801180631538692
323,323,7,1677.894268034607,2994.2762404165524,1977.2131750658568,1031.7450559914155,1911.3669619166737,1600.58959710598,1.7845440546881912,1.1783896117494075,1.8525574228024961,1.5513421535787786
324,324,15,12901.28956898754,15371.49080268662,10826.398925554924,6767.508247111347,9849.515526734363,8103.525708496571,1.19146932719323,0.839171841517278,1.4554124157792558,1.1974164511665708
325,325,36,17270.367825948902,26047.42178854517,16307.268248862547,10361.31975839986,16651.918631972432,12917.996307559708,1.508214651306306,0.944233985819382,1.6071233221494607,1.2467520169992983
326,326,5,6196.525687783911,8877.452324476391,6197.5791034852045,3567.5205339306935,5551.661623554539,4236.6583422459025,1.432649967380555,1.0001700010222454,1.5561680923074377,1.187563828140872
327,327,11,18628.6467349837,23841.369867767822,17170.51689611651,10937.731916160212,15000.754153223656,12341.82802136739,1.2798229633607727,0.9217264753789715,1.3714684422883354,1.1283717790827057
328,328,70,17393.554948505123,26328.732539138622,16868.84571430779,10481.202667424235,16976.534762578885,12920.48006366355,1.5137062329746127,0.9698331229153113,1.6197124796892115,1.232728769172705
329,329,9,18569.929797155586,20619.947745734276,14667.768067559638,10966.739341055645,12960.831573514708,10441.941263735294,1.110394491038555,0.7898666407347618,1.1818309134962184,0.952146389095281
330,330,9,5090.651888152862,7319.410655596435,5258.550258242584,2953.304047136305,4635.819064246442,3888.08972543478,1.4378140199746159,1.0329817032825326,1.5697059937806273,1.3165219914302075
331,331,13,17471.372378220924,23076.635746271215,17642.71246955088,10177.801653959956,14322.548018487923,12490.210285902023,1.320825590955727,1.0098069051257554,1.4072339494762447,1.2272011884847807
332,332,9,5843.308325648792,9815.748695040013,5918.078464509875,3693.853698977856,6126.657310708888,4815.458758234978,1.6798272738671811,1.0127958571915305,1.658608545434332,1.3036408993587068
333,333,13,8698.882095354273,12853.437423640915,8535.989615642358,5193.694693577387,8142.476344554477,6587.703987598419,1.4775964638611927,0.9812743203176753,1.5677618391053298,1.2684041662566128
334,334,36,7945.1985140479,13488.835263176854,8171.862624633667,4963.495285995249,8621.678768479767,6627.201051731244,1.697734202528389,1.0285284389288705,1.737017619983697,1.3351883440748344
335,335,2,2504.830580549243,3832.860986091406,2504.830580549243,1579.423482173691,2374.024378912064,1974.5301427841187,1.530187716428694,1.0,1.5030955318232948,1.250158785829029
336,336,8,6667.3194496581,10827.518790497876,6992.816231014911,4118.83137221622,6802.670499850202,5397.258185016853,1.623968803692631,1.0488197368994374,1.651602089305707,1.310385810262669
337,337,29,12600.322079806141,19657.880455342132,11351.962939602845,7206.493619260862,12630.630594503293,9108.88839223572,1.5601093631445153,0.9009264102697839,1.7526735277674137,1.2639834118343365
338,338,11,3584.954339101795,5531.692965437281,3988.713860865979,1897.2653301501525,3570.3628329181884,2945.3413463736906,1.543030243119704,1.1126261267431778,1.8818468751735553,1.552414045399012
339,339,12,12141.466498640577,17427.03239930134,11448.243937374586,7457.757112751396,10947.458216129926,8826.563392353364,1.4353317534790846,0.9429045444103801,1.467929036923418,1.183541279087993
340,340,17,2450.842944223462,3957.9157626099113,2784.19549930791,1326.616792431367,2568.5097783850338,2049.1700350384253,1.6149201938616913,1.1360154700529246,1.9361354334114662,1.5446585982699597
341,341,17,5928.4792766898145,9754.115371575317,6575.680391921649,3612.7651229452695,6228.6872057303,4998.095030823758,1.6452980463181375,1.1091681500476125,1.7240775399903183,1.3834541855710545
342,342,24,28502.450590061748,33901.6477098012,24655.148187844483,16251.646701723617,21341.543290378984,17454.838003161443,1.1894292247846943,0.8650185397195725,1.3131926679230321,1.074035039249913
343,343,51,44433.68341517287,44148.92664913149,35279.57539082255,26526.827673718388,28471.35874058615,26488.134840534363,0.9935914210987032,0.7939826878897813,1.0733043200938166,0.9985413697536717
344,344,7,3191.885969643494,5128.350734737159,3702.1767786919563,1908.5483658108944,3281.8032627231423,2996.9517631360713,1.6066835668662536,1.1598712528898574,1.71952847594134,1.5702781322299588
345,345,49,26178.313442246297,32744.445083459395,22803.555916507772,15639.830132823263,21038.99098131269,17163.775809849623,1.2508233257921322,0.8710857545050104,1.3452186374555453,1.0974400402104152
346,346,32,17323.84427401929,20759.992201739748,15193.964658589188,10246.303710790044,13207.170581238212,11219.935059251136,1.19834788822673,0.8770550241770355,1.2889692667737516,1.0950226907129246
347,347,3,3440.2869064524166,5161.024938037866,3079.7998002176755,2250.3331011219507,3232.9036608489005,2641.384229660034,1.5001728281318998,0.8952159758656666,1.4366333851806512,1.173774775095792
348,348,8,13809.39207381829,16443.687981527954,11582.482292659843,8215.483820281353,10360.408043133122,8461.58430413405,1.1907611785970011,0.8387394775052753,1.2610831290978444,1.029955689675288
349,349,13,9592.757760345467,14399.13821133884,9695.082209584967,5766.719300591188,9101.33503944311,7339.139517458732,1.5010426168439264,1.0106668438624073,1.5782517866805252,1.2726715372996125
350,350,7,8359.154182657949,11853.365330103054,8276.432835340445,4893.035623044908,7412.364921645751,5841.723889132341,1.4180101324957324,0.9901041007846083,1.5148806370293864,1.1938854198443523
351,351,9,4272.812714770508,5961.868698432569,4383.06802175293,2255.505560330535,3826.0250447803724,3237.4457702376135,1.3953030699949083,1.0258039175462301,1.6963048604587276,1.4353525999568715
352,352,9,7700.91444719004,10586.884033203052,7920.8440131537845,4403.783985688944,6724.714245033229,5901.675528650483,1.3747567390605233,1.0285588896580968,1.52703090498686,1.340137379087908
353,353,19,14229.507139041518,18682.54717395532,14543.119370950524,8643.968204964609,11989.20466051269,11211.148959087423,1.3129440810143025,1.0220395709313466,1.3870024017009648,1.2969909991858102
354,354,25,14086.240011965352,18882.175350126883,12404.944835679042,7737.455101033891,12160.632300347279,9605.430458188057,1.3404695173508114,0.8806427283037802,1.571657882541038,1.241419863865131
355,355,68,18363.413259287525,28298.157804299924,18727.175987785013,11007.343250851996,18313.668916660077,13998.561369580317,1.5410075134037393,1.0198091021185025,1.6637683135067631,1.2717475098722657
356,356,1,723.0451107025146,1228.3840124624023,723.0451107025146,483.8452949523926,763.6487543769774,611.5312917232513,1.6989036980955414,1.0,1.5782911652620613,1.2638983950095501
357,357,22,3550.352210934534,6171.551140659937,3944.2521024692014,2057.380082361012,3981.4144441724793,3017.42575934333,1.7382926464739237,1.110946708419947,1.935186637757026,1.4666350594201278
358,358,12,2834.399681675085,5496.837334202173,3320.4673750760376,1715.8487589554147,3515.0745936970516,2654.202056820333,1.9393303526458308,1.171488762344799,2.0485923222259874,1.5468741303494458
359,359,12,15370.693023972972,18123.850067735475,12585.898044550977,8422.919411678242,11611.568334672213,9871.487467050552,1.1791173006622753,0.818824370828389,1.3785681385687913,1.1719793321735803
360,360,6,1187.8500338228514,1723.78609797334,1436.7491888124755,597.7731406747741,1118.6744970774976,1013.2456634044647,1.4511815876501586,1.2095375240160522,1.8714030807987176,1.695033775289234
361,361,6,856.550742962793,1347.577727814453,1067.8078505446044,445.97065802318923,874.5152761195799,765.3456785678864,1.5732608241669452,1.2466370023229179,1.9609255909255525,1.716134603922957
362,362,10,4433.174147152466,6800.733120264843,4714.9810096646725,2628.3663875146276,4289.689633225959,3417.1190088436824,1.5340550347279087,1.063567740214586,1.63207445263454,1.3000923406553284
363,363,6,1939.1480021289185,3443.5074344646,2061.9997639026,1259.9731558090152,2172.2514562707397,1759.5747183067233,1.7757837105182799,1.0633534736073817,1.7240458229254578,1.3965176243591628
364,364,5,1048.4131168139647,1562.515777035132,1338.0548339190673,524.6812798259887,1014.0205026862006,936.0104463100433,1.490362674766489,1.2762667811571247,1.9326409034881178,1.7839600578478283
365,365,5,1053.7513636824706,1532.7327689523438,1306.158491551123,525.8544571542358,994.6913300228709,914.7704267501831,1.4545487880518708,1.239531958456104,1.8915715489145752,1.7395886148814677
366,366,4,1608.9857953390626,2414.1255533957274,1708.0115570333985,934.3579228279023,1522.885579330256,1311.8326110505773,1.5004020298929968,1.0615454542738634,1.6298738867875513,1.4039936720183421
367,367,8,11337.828919923253,14516.016990669994,10078.16494503617,6686.721151214536,9143.610469059151,7277.554448723793,1.2803171659401131,0.8888972497482692,1.3674281104721049,1.0883591949100406
368,368,9,1011.6415068753905,1840.6595506774415,1271.5724557104004,572.0528774477268,1194.4940555384596,954.0955105669592,1.8194780840523241,1.2569397825894337,2.088083291998842,1.6678449636050345
369,369,12,1772.3228172171873,3507.684749114136,2142.51945919303,1090.757242183713,2246.191747814536,1738.4686368703842,1.9791455117763068,1.2088765310583243,2.0592957451445613,1.593818101441108
370,370,5,2292.568923849097,4108.232596377857,2433.1061314418703,1496.5707871326294,2566.0806306984578,2052.521344423294,1.7919777912196249,1.0613011919209039,1.7146403315909746,1.3714829676422082
371,371,6,17165.35621472969,18484.372435722606,17230.416943804466,10148.990254813869,11942.829734135747,11482.746846038744,1.0768417622385873,1.0037902347181673,1.1767505371749691,1.1314176639978788
372,372,7,3110.5557262197144,4644.607488771777,3350.0915182942995,1707.5565081296081,2973.645069140929,2503.7051392793655,1.4931761066426574,1.0770073945486567,1.7414621741555985,1.4662502396607817
373,373,7,1557.8540831658938,2476.985138585791,1734.019313570825,905.516143983376,1588.6824022502174,1356.415480782703,1.5899981682186983,1.1130819839345452,1.7544495620603573,1.4979473196533148
374,374,5,2531.976998053711,3570.493526710449,2600.8917335731203,1490.4219555842778,2232.1293073896113,1925.367432657077,1.410160332994742,1.0272177573383892,1.4976492388791791,1.2918270731608292
375,375,12,3038.368515286634,4742.393880743457,3164.921564712903,1710.958456047597,3049.2813470839164,2409.502221200647,1.560835644815148,1.0416516458716432,1.7822065382744094,1.408276286711673
376,376,11,12530.33325959448,15987.164980329957,11314.169049096432,7420.780189614236,10009.078950449817,7979.441382358815,1.275877077578011,0.902942389056825,1.3487906520203952,1.0752833500615546
377,377,6,22830.55737614223,25354.35101000957,23095.394601026263,13570.142532083017,16378.09678050909,17151.47179230197,1.1105445474802418,1.0116001208608592,1.2069215000349043,1.263912427725195
378,378,5,987.3571407929933,1406.8112555441162,1133.6087701722656,506.13227283309936,912.9682722753314,810.9305853843689,1.4248251189171928,1.1481243446133491,1.8038135903979176,1.6022107834482606
379,379,11,2891.254500707349,4766.126209989161,3155.6509783654296,1623.631204218772,3068.8425650250033,2427.9064541410803,1.6484630491100394,1.0914469748662374,1.8901106095097566,1.4953558713533683
380,380,6,2221.1865687511354,4171.017793916529,2622.761136287146,1416.1175003482024,2651.511922626555,2204.5080510377884,1.8778331602561815,1.1807928128080645,1.872381297437951,1.5567267903233541
381,381,8,1737.089118016382,2593.3627451906495,2125.3601945910887,871.2797092399902,1683.0088406591315,1498.7929275035858,1.492935922684303,1.2235182251432681,1.9316515957053626,1.720220167655425
382,382,15,4046.6323952209723,6951.364588638647,4268.566383419287,2416.2560673355533,4441.356124473352,3408.4159860023574,1.7178146937310468,1.0548441188926418,1.8381148358050108,1.410618697281069
383,383,32,3899.849793382227,5999.553335546679,4023.8078168717043,2332.015784197848,3893.3759729649955,3000.7001829674728,1.5384062600891713,1.0317853327837974,1.6695324274163155,1.2867409403061285
384,384,9,2664.979930700659,4288.920578826612,2912.4802042632814,1511.029773813604,2751.4873102285915,2257.297405114707,1.6093631810949498,1.092871346125879,1.820935204528939,1.4938801632066057
TOTAL,,4307,2596967.701644257,3494464.434095678,2570515.846964897,,,,1.345594106497041,0.9898143305122308,,
MEAN_OF_PROBLEMS,,,,,,,,,1.5127494208674186,1.0896430935901362,,
